Time,Player,Team,Ball_Y,Nearest_Teammate,Nearest_Opponent,Is_Last_Man,Possession_Kept
151.47,Taha (RLCS PRO BLUE TAG),Orange,-3171.51,4566.36,1347.64,0,1
154.47,Buffy ._.,Orange,-2556.93,1944.66,1400.79,0,0
154.74,ceeebzz,Blue,-2973.56,2925.5,363.62,0,1
157.84,ceeebzz,Blue,954.2,1216.85,1870.51,0,0
159.47,Taha (RLCS PRO BLUE TAG),Orange,4735.33,2498.04,2898.34,0,0
162.17,TKO,Blue,965.07,459.09,552.25,0,1
163.93,ceeebzz,Blue,1205.13,983.01,192.27,0,0
167.07,Buffy ._.,Orange,3934.75,2341.6,3088.63,0,1
168.87,Taha (RLCS PRO BLUE TAG),Orange,3309.7,711.98,3992.13,0,1
172.53,Taha (RLCS PRO BLUE TAG),Orange,-650.29,3185.14,2753.14,0,1
173.43,Taha (RLCS PRO BLUE TAG),Orange,-1812.13,2519.43,2948.12,0,1
175.2,Taha (RLCS PRO BLUE TAG),Orange,-4363.67,3037.12,728.95,0,0
175.36,TKO,Blue,-4589.85,4576.13,440.37,1,1
194.53,TKO,Blue,0.0,1458.78,563.13,0,0
194.56,Buffy ._.,Orange,-5.08,1307.15,356.37,0,1
195.43,Taha (RLCS PRO BLUE TAG),Orange,-112.13,286.13,345.73,0,0
195.46,ceeebzz,Blue,-201.56,306.36,444.38,0,1
199.23,ceeebzz,Blue,122.84,3296.85,3039.62,0,1
202.66,ceeebzz,Blue,3025.7,1972.54,201.8,0,0
202.76,Taha (RLCS PRO BLUE TAG),Orange,3108.31,1925.96,73.46,0,1
203.63,Buffy ._.,Orange,4394.53,712.45,765.57,0,0
205.53,TKO,Blue,2124.29,799.06,598.62,0,0
205.63,Buffy ._.,Orange,2036.45,973.39,380.83,0,1
208.13,Buffy ._.,Orange,-1124.81,2066.91,499.29,0,0
209.46,ceeebzz,Blue,-2148.0,988.2,1464.8,0,0
211.66,Buffy ._.,Orange,-3183.44,3500.26,382.36,0,0
211.66,ceeebzz,Blue,-3183.44,2339.32,382.36,0,1
213.79,ceeebzz,Blue,-1676.84,1554.96,1222.78,0,0
215.52,Taha (RLCS PRO BLUE TAG),Orange,1951.25,2123.19,701.9,0,0
215.79,ceeebzz,Blue,2302.62,1210.52,429.26,0,0
219.12,Taha (RLCS PRO BLUE TAG),Orange,4169.41,910.43,2393.02,0,1
220.92,Taha (RLCS PRO BLUE TAG),Orange,1574.91,1926.96,1145.41,0,0
224.39,TKO,Blue,-3022.24,1902.87,566.86,0,1
226.66,TKO,Blue,-377.09,362.37,748.28,0,1
227.92,TKO,Blue,1909.27,1491.4,463.06,0,0
228.19,Taha (RLCS PRO BLUE TAG),Orange,2376.99,2023.08,229.35,0,0
230.72,ceeebzz,Blue,3459.85,3759.21,475.53,0,0
230.75,Buffy ._.,Orange,3473.41,611.28,451.77,0,1
232.12,Taha (RLCS PRO BLUE TAG),Orange,3736.98,483.83,1784.07,0,1
234.59,Buffy ._.,Orange,-938.86,1522.37,1150.1,0,0
235.95,TKO,Blue,-4079.72,1044.34,400.32,0,0
236.63,Buffy ._.,Orange,-5195.42,3484.22,572.45,0,0
237.54,ceeebzz,Blue,-5195.42,822.83,677.61,0,0
246.05,Buffy ._.,Orange,0.0,1293.5,1298.23,0,0
248.19,TKO,Blue,-4786.25,1999.29,2383.12,1,1
249.55,TKO,Blue,-3846.29,2822.74,324.79,0,1
251.82,TKO,Blue,-1540.79,1808.97,1709.63,0,1
253.52,TKO,Blue,93.47,1178.12,1930.69,0,0
254.65,Taha (RLCS PRO BLUE TAG),Orange,1611.28,1076.83,553.82,0,1
256.55,Buffy ._.,Orange,12.05,420.05,1393.13,0,1
257.85,Buffy ._.,Orange,-2410.63,534.16,1207.52,0,0
258.52,ceeebzz,Blue,-3806.87,1328.9,542.34,0,1
259.95,TKO,Blue,-4193.5,1104.62,2078.71,0,1
260.75,TKO,Blue,-3153.22,1576.19,1274.07,0,1
262.35,TKO,Blue,-1145.99,932.15,369.45,0,1
263.12,TKO,Blue,18.48,532.37,880.87,0,0
264.28,Buffy ._.,Orange,2178.84,2674.27,191.32,0,0
266.45,ceeebzz,Blue,3213.46,2135.7,2045.11,0,1
281.38,TKO,Blue,0.0,1389.6,356.43,0,0
281.38,Buffy ._.,Orange,0.0,1255.29,356.43,0,0
282.58,ceeebzz,Blue,276.43,1018.97,478.53,0,0
287.91,Taha (RLCS PRO BLUE TAG),Orange,3118.35,1945.49,2180.97,0,1
289.41,Taha (RLCS PRO BLUE TAG),Orange,1175.38,841.12,532.48,0,1
290.58,Taha (RLCS PRO BLUE TAG),Orange,-474.01,1502.82,483.86,0,0
291.21,ceeebzz,Blue,-1475.37,1394.13,285.79,0,0
292.81,Taha (RLCS PRO BLUE TAG),Orange,-4004.75,1799.8,973.47,0,0
293.24,TKO,Blue,-4684.92,1471.64,634.55,1,1
296.14,TKO,Blue,-4202.54,247.81,2184.26,0,1
300.04,ceeebzz,Blue,1101.31,676.72,358.13,0,1
300.84,TKO,Blue,1804.86,684.2,787.56,0,1
302.31,TKO,Blue,4206.61,3198.39,928.62,0,1
303.31,TKO,Blue,4607.15,2434.31,749.15,0,0
304.04,Taha (RLCS PRO BLUE TAG),Orange,5022.31,1375.06,317.96,1,1
322.21,Taha (RLCS PRO BLUE TAG),Orange,0.0,901.19,580.79,0,0
322.31,ceeebzz,Blue,-85.54,969.03,309.84,0,1
323.71,TKO,Blue,-255.54,854.22,2085.99,0,1
324.68,TKO,Blue,-24.71,1853.94,3797.53,0,0
10.19,no friday rlcs streams :(,Blue,0.0,1450.09,520.02,0,0
10.26,sxnityy.,Orange,-31.98,1705.37,310.06,0,1
13.64,Kay.,Orange,-3892.2,6517.74,645.84,0,0
13.78,TWITCH / N P C R L,Blue,-4048.29,2439.05,228.23,1,1
16.53,no friday rlcs streams :(,Blue,-4260.71,2853.88,364.73,1,1
19.77,no friday rlcs streams :(,Blue,-1687.44,2092.7,2398.88,1,1
22.07,no friday rlcs streams :(,Blue,2244.15,2589.96,1647.16,1,0
23.09,sxnityy.,Orange,3727.03,9999.0,396.1,0,0
24.63,no friday rlcs streams :(,Blue,5028.17,4200.57,731.59,0,0
25.98,sxnityy.,Orange,4074.55,3340.26,282.24,1,0
26.01,no friday rlcs streams :(,Blue,4049.55,894.58,255.17,0,1
27.49,TWITCH / N P C R L,Blue,978.87,1132.37,676.65,1,1
30.91,TWITCH / N P C R L,Blue,-4380.75,5912.57,416.15,1,1
32.39,TWITCH / N P C R L,Blue,-3276.08,5776.94,1645.16,0,1
34.4,TWITCH / N P C R L,Blue,-195.23,2730.47,1631.32,0,1
35.68,TWITCH / N P C R L,Blue,1928.9,1764.65,1728.33,0,0
36.86,Kay.,Orange,4642.91,1318.37,547.17,1,1
39.78,sxnityy.,Orange,2769.27,404.84,412.91,1,0
42.11,no friday rlcs streams :(,Blue,1869.39,2389.14,507.62,0,0
42.14,sxnityy.,Orange,1957.52,2804.13,459.83,0,1
44.11,Kay.,Orange,2394.94,1075.07,1857.09,0,1
50.7,sxnityy.,Orange,-320.92,3921.39,806.47,1,0
50.84,TWITCH / N P C R L,Blue,-533.44,2982.45,323.7,0,0
56.53,sxnityy.,Orange,26.14,5673.54,622.04,0,0
59.92,no friday rlcs streams :(,Blue,-823.87,2047.5,1955.19,1,0
60.66,Kay.,Orange,293.89,1396.34,830.69,0,1
64.48,Kay.,Orange,-5002.9,5223.99,1141.91,0,0
65.84,TWITCH / N P C R L,Blue,-4003.57,2576.04,851.01,0,1
66.72,TWITCH / N P C R L,Blue,-3137.64,3235.22,1252.66,0,1
68.01,no friday rlcs streams :(,Blue,-2104.86,1709.01,1423.06,0,0
71.19,sxnityy.,Orange,4231.06,3655.54,3321.36,0,1
72.35,sxnityy.,Orange,3383.1,3652.81,1235.71,0,1
73.36,sxnityy.,Orange,2369.14,2137.19,1704.16,0,0
74.91,TWITCH / N P C R L,Blue,738.73,508.09,445.97,0,1
78.2,TWITCH / N P C R L,Blue,-195.35,8056.19,706.76,0,0
78.3,sxnityy.,Orange,-153.23,775.2,392.78,0,0
80.4,TWITCH / N P C R L,Blue,1473.25,4118.92,939.89,0,0
81.45,Kay.,Orange,3878.44,2496.27,518.71,1,0
84.46,no friday rlcs streams :(,Blue,883.07,4232.62,4455.56,1,1
86.36,no friday rlcs streams :(,Blue,1404.25,2305.29,2588.94,0,1
87.54,no friday rlcs streams :(,Blue,2520.31,2978.75,1392.29,0,0
88.18,sxnityy.,Orange,3142.24,2338.37,362.35,0,1
90.25,Kay.,Orange,2556.96,1343.94,744.96,1,0
94.65,TWITCH / N P C R L,Blue,-4455.53,6241.26,1224.53,0,1
96.88,TWITCH / N P C R L,Blue,-931.23,2855.73,2735.36,0,0
98.95,Kay.,Orange,2973.91,1717.25,557.79,1,0
101.58,no friday rlcs streams :(,Blue,3802.05,2168.28,581.98,1,0
101.68,sxnityy.,Orange,4000.42,2567.44,237.34,0,1
103.17,Kay.,Orange,4395.11,3633.25,2452.29,1,1
104.96,sxnityy.,Orange,-636.19,2760.9,1259.87,0,0
107.5,TWITCH / N P C R L,Blue,-4077.24,955.84,2097.47,1,1
108.69,no friday rlcs streams :(,Blue,-2753.75,112.72,2236.14,0,1
109.67,no friday rlcs streams :(,Blue,-1250.72,154.55,2078.15,0,1
110.1,TWITCH / N P C R L,Blue,-472.66,126.04,905.96,0,0
110.37,Kay.,Orange,-60.9,5741.0,187.49,0,1
113.56,sxnityy.,Orange,711.95,870.68,806.11,0,1
116.29,Kay.,Orange,-3988.95,1562.8,231.44,0,0
116.33,TWITCH / N P C R L,Blue,-4076.55,1265.1,245.56,0,1
119.54,no friday rlcs streams :(,Blue,-723.88,2396.08,1258.97,0,1
121.84,TWITCH / N P C R L,Blue,1991.64,181.32,224.33,0,0
121.84,Kay.,Orange,1991.64,2441.51,224.33,0,1
123.53,sxnityy.,Orange,4922.64,504.68,1725.84,1,1
125.05,sxnityy.,Orange,4404.57,2429.05,1200.72,1,1
128.4,Kay.,Orange,-26.19,1497.8,2157.1,1,1
148.78,Kay.,Orange,13.57,1552.77,362.08,0,0
148.78,TWITCH / N P C R L,Blue,13.57,1858.92,362.08,0,1
149.63,no friday rlcs streams :(,Blue,-22.57,634.77,679.25,1,0
149.76,sxnityy.,Orange,247.59,340.58,474.96,0,1
149.87,Kay.,Orange,292.47,291.87,415.56,1,1
153.88,Kay.,Orange,-703.65,488.16,2328.41,1,1
155.78,sxnityy.,Orange,-3487.52,1000.14,1808.89,0,0
158.92,TWITCH / N P C R L,Blue,-515.75,1095.45,1175.04,0,1
159.7,TWITCH / N P C R L,Blue,885.0,891.45,275.83,0,0
161.53,sxnityy.,Orange,4830.59,2088.97,555.29,1,0
161.63,TWITCH / N P C R L,Blue,4941.76,2922.48,406.49,0,1
162.84,no friday rlcs streams :(,Blue,3457.19,1289.16,577.3,0,0
162.91,sxnityy.,Orange,3514.65,1760.58,445.92,0,1
166.97,sxnityy.,Orange,-4261.14,2446.74,1198.49,0,0
168.02,TWITCH / N P C R L,Blue,-4758.81,2779.41,1181.49,1,0
178.42,Kay.,Orange,16.54,1258.49,335.32,0,0
178.42,TWITCH / N P C R L,Blue,16.54,847.48,335.32,0,0
179.13,sxnityy.,Orange,-90.44,201.09,323.41,0,0
179.27,no friday rlcs streams :(,Blue,-230.59,216.61,236.2,0,0
182.77,Kay.,Orange,-3633.37,4121.67,572.0,0,0
182.9,TWITCH / N P C R L,Blue,-3829.34,3175.44,347.8,1,1
184.09,TWITCH / N P C R L,Blue,-4918.07,2598.46,1188.82,1,1
185.31,TWITCH / N P C R L,Blue,-3947.89,1017.79,1514.69,0,1
188.16,TWITCH / N P C R L,Blue,212.29,875.28,615.92,0,1
190.19,TWITCH / N P C R L,Blue,2939.38,2720.6,2202.18,0,0
191.3,sxnityy.,Orange,4854.34,500.7,600.83,0,1
191.47,Kay.,Orange,5111.31,423.31,659.87,1,1
193.54,Kay.,Orange,3480.54,2487.32,708.76,0,0
195.05,no friday rlcs streams :(,Blue,-97.24,1358.9,645.79,0,0
196.3,Kay.,Orange,-1964.2,2646.17,600.77,0,0
198.74,no friday rlcs streams :(,Blue,-4204.25,2837.05,1146.38,1,0
200.93,sxnityy.,Orange,138.7,1184.49,479.63,0,0
202.8,TWITCH / N P C R L,Blue,3022.91,1199.16,1401.37,0,1
203.68,TWITCH / N P C R L,Blue,4475.05,1274.81,2213.84,0,0
205.43,sxnityy.,Orange,4710.99,199.91,605.37,0,1
205.5,Kay.,Orange,4701.23,44.75,674.49,1,1
207.94,sxnityy.,Orange,4479.96,620.01,852.94,1,0
209.05,TWITCH / N P C R L,Blue,3775.76,3766.55,538.47,0,1
213.11,no friday rlcs streams :(,Blue,4495.18,589.68,1024.33,0,0
215.04,Kay.,Orange,4653.67,954.04,2127.39,1,1
216.68,sxnityy.,Orange,2591.12,582.77,402.7,0,0
216.75,TWITCH / N P C R L,Blue,2505.78,1314.43,250.2,0,0
218.96,sxnityy.,Orange,1813.78,2951.88,812.86,0,0
220.0,TWITCH / N P C R L,Blue,522.82,598.43,1238.86,0,1
223.69,TWITCH / N P C R L,Blue,-4117.55,2189.65,2211.95,1,1
225.14,TWITCH / N P C R L,Blue,-4017.5,2791.54,1429.32,1,0
227.95,Kay.,Orange,-2170.64,2896.08,377.35,0,1
231.06,sxnityy.,Orange,-3595.75,1265.74,2424.44,0,0
232.79,no friday rlcs streams :(,Blue,-4506.57,964.42,306.25,0,0
232.82,sxnityy.,Orange,-4495.02,2435.25,220.24,0,1
236.3,Kay.,Orange,-2980.79,3693.29,199.21,0,0
239.41,no friday rlcs streams :(,Blue,-3825.9,1693.02,936.64,1,1
244.07,TWITCH / N P C R L,Blue,4775.08,3012.28,222.93,0,1
245.8,no friday rlcs streams :(,Blue,3975.38,283.27,499.11,0,0
245.83,Kay.,Orange,4024.55,964.38,390.83,0,0
247.05,TWITCH / N P C R L,Blue,2921.11,1411.29,1524.64,0,1
248.48,no friday rlcs streams :(,Blue,4605.0,1492.78,1014.89,0,0
249.32,sxnityy.,Orange,4962.33,701.34,268.99,0,0
249.39,TWITCH / N P C R L,Blue,4988.0,956.09,154.02,0,0
250.5,Kay.,Orange,4542.61,1097.68,1593.86,0,0
251.81,no friday rlcs streams :(,Blue,4081.6,613.48,448.67,0,0
252.07,sxnityy.,Orange,3992.23,1472.9,461.51,0,1
254.39,sxnityy.,Orange,1615.61,878.15,416.57,0,0
254.43,no friday rlcs streams :(,Blue,1596.77,2015.38,386.62,0,1
256.98,TWITCH / N P C R L,Blue,-957.07,1002.82,1013.93,0,0
258.72,Kay.,Orange,-1267.86,456.02,794.14,0,0
262.14,no friday rlcs streams :(,Blue,-4273.09,3830.15,2117.34,1,1
263.7,no friday rlcs streams :(,Blue,-2775.89,2258.91,571.43,1,0
263.84,Kay.,Orange,-2603.12,1354.95,326.02,0,1
266.93,Kay.,Orange,-3887.89,1387.7,375.63,0,0
269.04,no friday rlcs streams :(,Blue,-3292.66,789.02,748.81,0,0
271.95,sxnityy.,Orange,797.17,2469.86,421.17,0,1
273.82,Kay.,Orange,288.16,2243.78,824.93,0,0
275.74,TWITCH / N P C R L,Blue,-4518.61,2829.5,1261.25,1,0
278.4,Kay.,Orange,-1799.55,1002.63,286.95,0,0
278.43,no friday rlcs streams :(,Blue,-1773.05,1253.02,187.57,0,1
280.95,no friday rlcs streams :(,Blue,1366.25,1215.84,329.05,0,0
280.95,sxnityy.,Orange,1366.25,823.7,329.05,0,1
283.79,sxnityy.,Orange,713.39,897.31,580.49,0,0
286.3,no friday rlcs streams :(,Blue,-1800.72,1538.88,841.35,1,1
288.95,no friday rlcs streams :(,Blue,1898.95,1719.52,281.82,0,0
289.01,Kay.,Orange,2069.8,1660.42,146.5,0,0
290.57,no friday rlcs streams :(,Blue,4636.24,2262.55,910.03,0,0
292.05,sxnityy.,Orange,4981.75,2434.4,2573.44,1,1
294.16,sxnityy.,Orange,3877.38,2129.81,1725.12,0,1
296.15,Kay.,Orange,3135.19,933.26,1557.18,0,0
297.92,TWITCH / N P C R L,Blue,-160.37,2773.65,768.67,0,0
298.67,Kay.,Orange,1405.68,2294.54,1010.93,1,0
302.36,no friday rlcs streams :(,Blue,812.25,1265.21,407.37,0,1
303.89,no friday rlcs streams :(,Blue,1482.62,378.98,1541.32,0,0
305.25,sxnityy.,Orange,3778.25,3604.02,1075.76,1,1
306.16,sxnityy.,Orange,4908.86,3810.76,1141.17,1,0
307.01,no friday rlcs streams :(,Blue,4662.45,3068.65,334.3,0,0
308.78,sxnityy.,Orange,2296.53,2220.15,451.95,0,1
309.59,sxnityy.,Orange,647.58,1823.24,995.13,0,0
10.47,Taha (RLCS PRO BLUE TAG),Blue,-13.58,1255.71,321.15,0,0
10.47,frosty,Orange,-13.58,1474.01,321.15,0,0
13.14,Taha (RLCS PRO BLUE TAG),Blue,475.74,1473.59,2300.21,1,1
14.41,Taha (RLCS PRO BLUE TAG),Blue,1800.02,1645.9,1044.78,1,0
14.74,frosty,Orange,2286.13,3161.47,243.19,0,0
26.71,Comm,Blue,-51.65,1369.82,343.76,0,0
26.71,noly,Orange,-51.65,926.57,343.76,0,1
31.07,frosty,Orange,4067.27,4420.62,2865.08,1,1
32.14,frosty,Orange,3202.33,3085.41,461.77,1,0
32.6,Comm,Blue,2570.18,2266.35,202.09,0,0
33.94,noly,Orange,359.27,3886.44,675.44,0,1
35.27,noly,Orange,63.79,1668.04,2240.41,0,1
37.6,noly,Orange,-252.64,1724.87,701.36,0,1
38.67,noly,Orange,-792.21,1856.76,697.54,0,1
40.17,noly,Orange,-2769.1,2731.31,918.07,0,0
41.1,Comm,Blue,-4676.74,764.08,363.92,1,0
41.37,noly,Orange,-5005.99,4985.97,100.8,0,1
43.14,frosty,Orange,-3691.89,1716.37,1384.57,0,0
53.76,Comm,Blue,27.95,1329.71,306.89,0,0
53.76,noly,Orange,27.95,1307.56,306.89,0,0
57.12,Taha (RLCS PRO BLUE TAG),Blue,-1874.09,965.4,681.62,0,0
59.69,frosty,Orange,-1721.49,3964.6,2083.46,0,0
61.52,Comm,Blue,-2467.29,1809.69,546.79,0,0
62.92,noly,Orange,-1147.47,1361.16,459.07,0,0
62.99,Comm,Blue,-1135.11,1670.89,300.61,0,0
65.26,frosty,Orange,1235.46,910.46,2165.53,0,1
67.09,frosty,Orange,4910.74,4046.42,3431.07,1,1
68.89,frosty,Orange,4342.14,2445.97,1537.69,1,1
70.69,frosty,Orange,1970.86,1115.24,705.03,0,0
70.99,Comm,Blue,1673.3,392.54,134.48,0,0
73.02,noly,Orange,4246.7,2545.75,1047.39,1,1
74.95,noly,Orange,1060.49,1527.48,923.7,0,1
76.35,noly,Orange,-930.94,1094.66,286.58,0,0
80.39,Comm,Blue,-4728.7,3480.35,1281.69,1,0
81.79,frosty,Orange,-4576.24,3677.87,624.07,0,0
81.92,Comm,Blue,-4641.91,1539.25,447.97,1,1
86.28,Comm,Blue,-663.29,2743.3,1812.71,0,1
87.25,Comm,Blue,439.5,3092.23,1142.4,0,0
87.85,frosty,Orange,1217.54,1792.49,137.02,0,1
90.92,noly,Orange,1247.76,2243.34,1180.13,0,0
91.65,Comm,Blue,-729.25,1907.92,1069.81,0,0
94.28,frosty,Orange,-2572.59,2145.09,1721.56,0,0
95.82,Taha (RLCS PRO BLUE TAG),Blue,-4561.55,1218.34,1795.05,1,0
99.58,noly,Orange,-1056.26,637.4,836.11,0,0
99.95,Comm,Blue,-835.28,2050.78,364.04,0,1
101.35,Comm,Blue,-75.92,2600.49,663.77,0,0
102.75,frosty,Orange,253.54,2785.6,578.53,0,0
105.41,Comm,Blue,-3062.7,2869.39,2061.03,1,1
107.65,Comm,Blue,-3725.72,3280.09,1899.96,1,0
109.61,frosty,Orange,-2770.65,1794.8,455.68,0,1
112.38,noly,Orange,-3977.52,1988.4,1393.83,0,0
113.35,Taha (RLCS PRO BLUE TAG),Blue,-5210.59,547.67,282.61,0,0
123.08,frosty,Orange,0.0,1544.56,446.37,0,0
123.12,Taha (RLCS PRO BLUE TAG),Blue,-17.45,1323.52,385.72,0,0
123.98,noly,Orange,-53.72,732.62,1276.86,0,1
125.08,noly,Orange,-161.12,339.33,1825.92,0,0
129.71,Comm,Blue,-2871.92,1356.67,413.87,0,0
131.45,frosty,Orange,463.99,1308.76,510.75,0,1
133.25,frosty,Orange,53.14,870.92,815.95,0,1
135.05,frosty,Orange,-1735.95,824.17,1267.2,0,0
136.65,Taha (RLCS PRO BLUE TAG),Blue,-4785.68,969.3,468.17,0,0
136.68,frosty,Orange,-4796.48,3363.04,388.81,0,0
138.25,Comm,Blue,-4408.4,1200.01,1307.45,0,1
140.71,Comm,Blue,-197.75,2640.64,66.23,0,1
143.28,Comm,Blue,3278.21,2492.39,734.29,0,0
144.24,noly,Orange,4494.31,2782.88,910.41,1,0
145.58,Taha (RLCS PRO BLUE TAG),Blue,3899.89,1449.59,927.25,0,0
146.91,noly,Orange,4824.32,1972.83,521.91,1,0
147.01,Taha (RLCS PRO BLUE TAG),Blue,4698.75,2355.04,315.47,0,0
152.91,frosty,Orange,2077.22,1369.24,947.67,0,1
154.14,frosty,Orange,-217.06,908.32,894.32,0,0
155.01,Taha (RLCS PRO BLUE TAG),Blue,-1780.89,656.56,278.92,0,1
155.64,Comm,Blue,-2877.29,260.85,385.79,1,1
156.97,Comm,Blue,-2794.75,1275.48,1399.52,0,0
157.54,noly,Orange,-2645.8,2883.5,256.67,0,0
158.74,Comm,Blue,-2316.48,583.83,1389.32,0,1
161.21,Comm,Blue,-455.46,437.48,637.08,0,1
162.21,Taha (RLCS PRO BLUE TAG),Blue,398.06,734.49,248.34,0,0
163.64,noly,Orange,2074.64,352.94,562.46,0,1
165.34,noly,Orange,4159.02,2571.39,1652.53,1,1
166.44,noly,Orange,4083.8,2560.36,1813.26,1,1
167.67,noly,Orange,3536.29,1194.13,2729.06,0,1
169.64,noly,Orange,567.16,583.85,1827.35,0,0
171.9,Comm,Blue,-4042.8,747.12,476.4,0,1
173.67,Taha (RLCS PRO BLUE TAG),Blue,-2031.03,1129.84,919.02,0,1
176.7,Taha (RLCS PRO BLUE TAG),Blue,4270.23,3658.15,840.61,0,1
178.9,Comm,Blue,1746.91,1561.23,770.11,0,0
181.37,frosty,Orange,3121.05,2087.43,2136.91,1,1
183.47,frosty,Orange,1135.32,1061.94,1145.55,0,1
184.54,frosty,Orange,-468.39,702.26,282.31,0,0
184.54,Taha (RLCS PRO BLUE TAG),Blue,-468.39,980.26,282.31,0,0
188.37,noly,Orange,861.89,872.14,1759.85,0,0
190.0,Comm,Blue,-1528.91,2211.13,244.04,0,1
191.07,Comm,Blue,-2460.62,2075.72,2363.79,0,1
192.67,Taha (RLCS PRO BLUE TAG),Blue,-3009.65,1032.29,1637.6,1,0
195.7,frosty,Orange,1459.49,1125.47,1137.47,0,1
197.2,frosty,Orange,147.42,1244.35,1216.04,0,0
200.07,Comm,Blue,-3870.73,1812.38,377.01,0,0
212.48,noly,Orange,1.39,1729.68,423.42,0,0
212.51,Comm,Blue,4.64,1260.41,306.24,0,1
213.71,Taha (RLCS PRO BLUE TAG),Blue,-283.18,1226.89,709.63,0,1
214.48,Taha (RLCS PRO BLUE TAG),Blue,906.31,153.88,798.73,0,1
215.74,Comm,Blue,2867.48,753.36,851.58,0,0
216.14,frosty,Orange,3721.11,2027.43,550.4,0,1
227.16,frosty,Orange,0.0,1372.39,537.21,0,0
227.19,Taha (RLCS PRO BLUE TAG),Blue,-13.0,1240.03,367.25,0,0
228.06,noly,Orange,94.21,1288.54,423.81,0,0
229.66,Comm,Blue,-1231.24,794.09,934.89,0,0
232.23,noly,Orange,-2456.76,2671.02,876.62,0,0
233.99,Comm,Blue,-4546.17,1318.43,390.87,0,0
234.02,frosty,Orange,-4557.97,186.96,371.7,0,0
236.79,Comm,Blue,-3140.16,1545.4,425.87,0,0
236.99,frosty,Orange,-2941.16,1599.76,77.92,0,0
241.46,Taha (RLCS PRO BLUE TAG),Blue,-4345.83,702.8,436.81,0,0
244.26,noly,Orange,-3077.6,2703.53,1420.26,0,0
244.62,Comm,Blue,-3638.52,2150.44,676.08,0,0
256.28,noly,Orange,0.0,1395.73,630.54,0,0
256.45,Comm,Blue,-373.52,905.69,388.72,0,1
259.78,Taha (RLCS PRO BLUE TAG),Blue,-4535.79,1455.11,1198.33,1,0
261.81,frosty,Orange,-1653.05,1937.92,1819.04,0,1
263.75,noly,Orange,-3077.06,481.73,2142.82,0,0
264.45,Taha (RLCS PRO BLUE TAG),Blue,-5102.65,2469.35,156.71,1,0
10.01,ϟslark,Orange,0.0,1972.66,443.86,0,0
10.01,surreal,Blue,0.0,2006.22,443.86,0,0
13.44,Taha (RLCS PRO BLUE TAG),Orange,-825.02,1624.34,4134.8,0,0
14.74,hurdle,Blue,-2516.27,2476.86,544.84,0,0
14.84,Taha (RLCS PRO BLUE TAG),Orange,-2474.68,3533.93,367.66,0,1
16.27,ϟslark,Orange,-2340.12,424.02,481.39,0,0
16.37,surreal,Blue,-2444.32,336.95,401.76,1,0
19.54,Taha (RLCS PRO BLUE TAG),Orange,2498.25,1294.08,60.28,0,1
21.01,ϟslark,Orange,2576.01,2211.82,960.78,0,0
24.37,hurdle,Blue,-4659.88,1627.04,1812.52,1,0
25.84,ϟslark,Orange,-3869.68,3221.34,999.73,0,0
28.84,surreal,Blue,-3950.74,2984.94,234.02,1,1
30.3,surreal,Blue,-3386.76,1886.72,1741.31,0,1
34.3,surreal,Blue,-480.81,1110.16,843.03,0,1
35.64,surreal,Blue,752.02,1261.6,562.45,0,0
35.77,Taha (RLCS PRO BLUE TAG),Orange,916.71,1768.23,449.1,0,0
39.07,hurdle,Blue,-310.72,5702.81,3500.07,1,1
42.77,hurdle,Blue,2541.54,2449.42,282.68,0,1
45.17,hurdle,Blue,5017.61,2000.22,303.89,0,0
47.5,Taha (RLCS PRO BLUE TAG),Orange,4149.14,2713.95,911.87,1,0
47.77,hurdle,Blue,3903.06,4553.57,454.88,0,0
49.27,Taha (RLCS PRO BLUE TAG),Orange,2877.36,3277.65,460.23,0,1
50.77,Taha (RLCS PRO BLUE TAG),Orange,898.14,3082.1,961.51,0,1
52.37,Taha (RLCS PRO BLUE TAG),Orange,-1536.15,2901.71,2200.05,0,0
53.83,surreal,Blue,-4597.49,2342.35,460.23,0,0
55.07,ϟslark,Orange,-4082.44,3080.23,850.43,1,1
56.6,ϟslark,Orange,-3052.66,3808.64,274.49,1,1
58.63,ϟslark,Orange,-1540.22,3539.77,1633.95,0,1
61.33,ϟslark,Orange,-2777.05,3970.41,927.29,0,0
64.6,surreal,Blue,-4973.59,2269.87,286.94,1,1
65.86,surreal,Blue,-4468.91,406.77,655.88,0,0
66.9,ϟslark,Orange,-3566.77,1727.83,142.72,0,1
68.56,Taha (RLCS PRO BLUE TAG),Orange,-1851.28,1778.75,397.29,0,0
68.6,surreal,Blue,-1884.3,2553.25,336.1,0,1
71.26,hurdle,Blue,-2742.26,1536.88,1364.72,0,1
73.16,hurdle,Blue,-2043.76,1129.35,2206.71,0,1
75.46,hurdle,Blue,923.22,1456.6,2177.89,0,0
77.33,Taha (RLCS PRO BLUE TAG),Orange,4834.74,3817.68,497.18,1,0
79.76,surreal,Blue,4211.31,1896.53,1276.86,1,1
97.96,surreal,Blue,17.32,927.04,2098.42,0,0
100.03,ϟslark,Orange,4800.4,1282.97,1960.88,1,0
102.13,surreal,Blue,4114.43,1988.6,344.12,0,0
102.86,ϟslark,Orange,4285.09,718.47,236.12,1,1
104.86,Taha (RLCS PRO BLUE TAG),Orange,4959.52,3410.4,2995.45,1,1
106.8,Taha (RLCS PRO BLUE TAG),Orange,2737.13,1338.96,1660.52,0,0
